,EmployeeID,EmployeeName,Education,EducationField,Department,JobRole,SelfRating,self_rating_category,ManagerRating,manager_rating_category,Salary,MaritalStatus,Ethnicity,Gender,Age,YearsAtCompany,TrainingOpportunitiesTaken,education_sorter
420,1472-9F69,Algernon Harder,Master's Degree,Marketing,Sales,Sales Representative,3.8,Above Average,3.3,Average,30870,Single,Black or African American,Male,27,3,0,2
421,1C6C-3B67,Emilie Panter,Bachelor's Degree,Computer Science,Technology,Software Engineer,3.8,Above Average,3.6,Above Average,96632,Married,American Indian or Alaska Native,Non-Binary,41,8,0,3
422,2698-A448,Linoel Rambadt,Bachelor's Degree,Information Systems,Technology,Software Engineer,3.8,Above Average,3.2,Average,63511,Single,Black or African American,Male,43,8,1,3
423,9BD6-2C43,Wallas Crinage,Bachelor's Degree,Other,Sales,Sales Executive,4.0,Above Average,3.8,Above Average,92022,Divorced,Black or African American,Non-Binary,27,7,1,3
424,39FC-7149,Kathye Balden,Bachelor's Degree,Computer Science,Technology,Software Engineer,4.0,Above Average,3.6,Above Average,31450,Single,White,Female,27,7,2,3
425,F5E3-48BB,Zenia Rattery,Bachelor's Degree,Human Resources,Human Resources,Recruiter,3.8,Above Average,3.4,Average,23547,Married,American Indian or Alaska Native,Female,25,3,2,3
426,0A05-3943,Sherie Pattington,Bachelor's Degree,Business Studies,Technology,Software Engineer,4.1,Above Average,3.4,Average,33273,Single,White,Female,26,2,0,3
427,3120-B11F,Allister Noads,Master's Degree,Business Studies,Technology,Senior Software Engineer,3.6,Above Average,3.4,Average,140538,Married,White,Male,28,7,0,2
428,2FC8-999D,Terrie Barnish,High School,Information Systems,Technology,Analytics Manager,4.0,Above Average,3.6,Above Average,240633,Divorced,Mixed or multiple ethnic groups,Female,27,7,1,4
429,7BD4-7BFB,Kerr Sporner,Master's Degree,Computer Science,Technology,Software Engineer,4.4,Above Average,4.0,Above Average,25276,Divorced,American Indian or Alaska Native,Male,27,7,0,2
430,6227-9D9E,Malina Chivrall,Master's Degree,Human Resources,Human Resources,HR Manager,3.4,Average,2.6,Average,315071,Married,Mixed or multiple ethnic groups,Female,26,7,1,2
431,4E65-CCD0,Billie Sanday,No Formal Qualifications,Computer Science,Technology,Senior Software Engineer,4.0,Above Average,3.0,Average,54746,Married,White,Non-Binary,26,7,0,5
432,EB4F-4D97,Lynnelle Peizer,High School,Computer Science,Technology,Software Engineer,4.2,Above Average,3.6,Above Average,43438,Married,Mixed or multiple ethnic groups,Female,25,7,2,4
433,296A-A685,Dina Paice,High School,Business Studies,Technology,Data Scientist,4.4,Above Average,3.8,Above Average,30783,Single,Asian or Asian American,Female,27,7,1,4
434,2E7B-43F0,Arnaldo Balling,High School,Computer Science,Technology,Engineering Manager,4.2,Above Average,3.6,Above Average,148211,Married,White,Male,26,7,3,4
435,E099-3FCC,Haywood Ruprich,Bachelor's Degree,Computer Science,Technology,Data Scientist,4.2,Above Average,3.4,Average,83951,Married,White,Male,28,7,2,3
436,D86B-2E5E,Michele Deane,Bachelor's Degree,Technical Degree,Sales,Sales Executive,3.8,Above Average,3.4,Average,91202,Married,White,Female,27,7,2,3
437,267F-F71D,Liuka Attenbrough,Master's Degree,Information Systems,Technology,Senior Software Engineer,4.2,Above Average,3.8,Above Average,112728,Married,Asian or Asian American,Female,27,7,1,2
438,155B-42BE,Tommi Lapish,High School,Marketing,Sales,Sales Executive,3.9,Above Average,3.4,Average,57018,Single,Mixed or multiple ethnic groups,Female,25,1,0,4
439,E62F-4FF7,Port Lording,Master's Degree,Information Systems,Technology,Machine Learning Engineer,3.8,Above Average,3.2,Average,92522,Married,Mixed or multiple ethnic groups,Male,27,7,1,2
440,93B1-6510,Giraldo Matyashev,Bachelor's Degree,Computer Science,Technology,Data Scientist,4.2,Above Average,4.0,Above Average,52930,Single,White,Male,28,7,0,3
441,71CC-7412,Issi Early,High School,Computer Science,Technology,Engineering Manager,4.2,Above Average,3.6,Above Average,179602,Single,White,Prefer Not To Say,25,7,0,4
442,07F1-62C3,Bertrand Davidsen,Master's Degree,Computer Science,Technology,Software Engineer,3.6,Above Average,3.2,Average,39001,Married,Black or African American,Male,27,7,3,2
443,E523-D168,Sheffield Feldon,High School,Technical Degree,Sales,Sales Executive,4.8,Excellent,4.2,Above Average,68638,Married,Other ,Male,27,7,1,4
444,5A0B-7F31,Nevil Callaby,Bachelor's Degree,Marketing,Sales,Sales Executive,3.8,Above Average,3.1,Average,85982,Single,White,Male,26,5,1,3
445,8F78-4A32,Sigismundo Durtnel,Bachelor's Degree,Information Systems,Technology,Data Scientist,3.8,Above Average,3.6,Above Average,31962,Single,Black or African American,Male,25,7,0,3
446,8EA4-9179,Cristian Dignum,Bachelor's Degree,Computer Science,Technology,Data Scientist,3.6,Above Average,2.8,Average,24626,Single,Black or African American,Male,25,7,1,3
447,6F50-08B6,Mick Tomaschke,No Formal Qualifications,Marketing,Sales,Sales Executive,3.8,Above Average,3.2,Average,57030,Single,White,Male,25,7,0,5
448,0CF8-1EBD,Franciska Cubbin,Master's Degree,Computer Science,Technology,Data Scientist,3.6,Above Average,3.0,Average,87704,Married,Mixed or multiple ethnic groups,Female,28,7,1,2
449,8E5B-CBBF,Creigh Lissaman,Master's Degree,Marketing,Sales,Sales Executive,3.6,Above Average,3.6,Above Average,67814,Divorced,Asian or Asian American,Male,25,7,2,2
450,8DA7-0090,Farica Fardell,High School,Economics,Human Resources,HR Business Partner,3.4,Average,2.8,Average,445906,Single,Black or African American,Non-Binary,41,7,3,4
451,9BC9-1288,Adelheid Battersby,No Formal Qualifications,Economics,Sales,Sales Executive,3.8,Above Average,3.2,Average,45046,Married,Black or African American,Female,27,7,0,5
452,6A8B-EC82,Averill Dwyr,No Formal Qualifications,Marketing,Sales,Sales Executive,3.8,Above Average,3.0,Average,82312,Single,American Indian or Alaska Native,Male,26,7,1,5
453,F968-671C,Eugene Benstead,Bachelor's Degree,Technical Degree,Sales,Sales Executive,3.8,Above Average,3.4,Average,50559,Single,White,Male,27,6,3,3
454,31FB-D496,Rakel Ruston,Master's Degree,Other,Technology,Software Engineer,4.2,Above Average,3.2,Average,51454,Single,Mixed or multiple ethnic groups,Female,25,7,1,2
455,FEEC-A663,Cher Molian,No Formal Qualifications,Information Systems,Technology,Software Engineer,4.2,Above Average,4.0,Above Average,48442,Single,White,Non-Binary,27,7,1,5
456,9412-7AA6,Edith Middis,Bachelor's Degree,Information Systems,Technology,Data Scientist,3.6,Above Average,3.4,Average,45438,Single,White,Non-Binary,27,7,0,3
457,920B-7B40,Berkly Bellson,Bachelor's Degree,Information Systems,Technology,Software Engineer,4.2,Above Average,3.6,Above Average,52390,Married,Asian or Asian American,Male,26,7,0,3
458,2374-7581,Brian Josskovitz,Master's Degree,Information Systems,Technology,Senior Software Engineer,3.8,Above Average,3.0,Average,72840,Married,Asian or Asian American,Male,25,7,0,2
459,D245-5D80,Bank MacEveley,Master's Degree,Information Systems,Technology,Senior Software Engineer,3.4,Average,2.8,Average,148080,Divorced,White,Male,26,7,3,2
460,41EC-F2AA,Antoinette Dreamer,No Formal Qualifications,Computer Science,Technology,Data Scientist,4.0,Above Average,3.2,Average,56966,Married,Asian or Asian American,Female,26,7,2,5
461,1C57-5F2A,Persis Vineall,Bachelor's Degree,Computer Science,Technology,Software Engineer,4.0,Above Average,3.6,Above Average,33606,Married,White,Female,27,7,3,3
462,0678-748A,Maurits Farmery,High School,Economics,Sales,Sales Executive,3.6,Above Average,2.7,Average,57698,Divorced,Native Hawaiian ,Male,25,6,0,4
463,A896-CDE2,Wrennie Quinton,PhD,Information Systems,Technology,Software Engineer,3.4,Average,2.8,Average,28317,Married,White,Female,25,7,1,1
464,ACF7-5B99,Janeczka Osmond,Master's Degree,Marketing,Sales,Sales Executive,4.0,Above Average,3.2,Average,97811,Single,Asian or Asian American,Female,26,7,1,2
465,5741-0022,Rosene Larmett,No Formal Qualifications,Computer Science,Technology,Engineering Manager,4.4,Above Average,3.8,Above Average,190198,Divorced,Asian or Asian American,Female,25,7,1,5
466,AA67-CB22,Obadias Izhaky,Master's Degree,Computer Science,Technology,Senior Software Engineer,3.8,Above Average,3.2,Average,167509,Single,White,Male,26,7,1,2
467,D825-CC31,Debera Extence,Bachelor's Degree,Computer Science,Technology,Machine Learning Engineer,3.6,Above Average,3.2,Average,44082,Divorced,Native Hawaiian ,Female,25,7,0,3
468,59F5-F57D,Lilly Nancarrow,High School,Information Systems,Technology,Senior Software Engineer,4.2,Above Average,3.8,Above Average,59981,Married,White,Female,26,7,3,4
469,E430-E462,Marvin Switland,Bachelor's Degree,Information Systems,Technology,Senior Software Engineer,3.4,Average,3.0,Average,194982,Married,White,Male,28,7,0,3
470,9F02-0D39,Bell Di Biasi,High School,Computer Science,Technology,Analytics Manager,4.4,Above Average,3.6,Above Average,252301,Married,White,Female,27,7,1,4
471,74F3-DF3D,Lian Ouslem,High School,Economics,Human Resources,HR Executive,3.8,Above Average,3.0,Average,49131,Divorced,Black or African American,Female,25,7,2,4
472,5F2E-A68B,Evangelin Desantis,Master's Degree,Other,Technology,Software Engineer,4.0,Above Average,3.4,Average,60834,Single,White,Prefer Not To Say,26,7,2,2
473,65A0-5D04,Ginnifer Grigoletti,No Formal Qualifications,Computer Science,Technology,Data Scientist,4.8,Excellent,4.2,Above Average,62016,Married,Black or African American,Female,28,7,0,5
474,79C5-FE9D,Kerstin Sponton,Bachelor's Degree,Information Systems,Technology,Machine Learning Engineer,4.6,Excellent,4.0,Above Average,140377,Married,White,Non-Binary,28,7,0,3
475,B49A-7D79,Freedman Kensington,No Formal Qualifications,Business Studies,Technology,Software Engineer,3.8,Above Average,3.6,Above Average,22986,Single,White,Non-Binary,27,7,2,5
476,E503-C500,Alexandro De Pietri,PhD,Computer Science,Technology,Software Engineer,4.2,Above Average,4.0,Above Average,81906,Single,Black or African American,Male,28,7,1,1
477,388D-DB68,Maybelle Hurler,Bachelor's Degree,Human Resources,Human Resources,Recruiter,4.8,Excellent,4.2,Above Average,34320,Married,White,Female,27,7,3,3
478,A76C-AEB3,Oren Milella,Bachelor's Degree,Business Studies,Technology,Machine Learning Engineer,4.0,Above Average,3.8,Above Average,145905,Married,White,Male,25,7,1,3
479,278C-D482,Flora Flounders,Bachelor's Degree,Business Studies,Technology,Software Engineer,3.6,Above Average,3.2,Average,28751,Divorced,Mixed or multiple ethnic groups,Female,26,7,1,3
480,A1DB-6C34,Catie McCuish,Master's Degree,Computer Science,Technology,Machine Learning Engineer,4.0,Above Average,3.6,Above Average,77039,Married,Asian or Asian American,Female,27,7,0,2
481,468A-E249,Ninon Leathwood,Bachelor's Degree,Business Studies,Technology,Engineering Manager,4.4,Above Average,4.0,Above Average,206137,Married,Mixed or multiple ethnic groups,Female,26,7,0,3
482,95CB-4E31,Pavlov Pretor,Bachelor's Degree,Business Studies,Technology,Software Engineer,4.0,Above Average,3.8,Above Average,57837,Divorced,Asian or Asian American,Male,28,7,2,3
483,3A2C-ABB8,Gawain Dewdney,Bachelor's Degree,Computer Science,Technology,Software Engineer,3.8,Above Average,3.2,Average,28646,Married,White,Male,25,7,1,3
484,6EDB-94B7,Earle Willowby,Bachelor's Degree,Computer Science,Technology,Engineering Manager,3.6,Above Average,3.0,Average,195911,Single,White,Male,25,7,3,3
485,8292-6635,Hy Goodin,Master's Degree,Marketing,Sales,Sales Executive,4.4,Above Average,3.6,Above Average,127450,Single,White,Male,26,7,0,2
486,6EEF-5B17,Bo Readitt,High School,Business Studies,Technology,Engineering Manager,3.8,Above Average,3.2,Average,339731,Single,Mixed or multiple ethnic groups,Non-Binary,28,7,1,4
487,C250-AF15,Ron Hordle,PhD,Computer Science,Technology,Engineering Manager,4.2,Above Average,3.8,Above Average,178337,Single,Black or African American,Male,25,7,2,1
488,257B-8130,Erastus Pennings,Bachelor's Degree,Computer Science,Technology,Senior Software Engineer,4.2,Above Average,3.2,Average,47676,Divorced,Mixed or multiple ethnic groups,Male,26,7,0,3
489,B492-D447,Aurthur Rittelmeyer,High School,Marketing,Sales,Sales Executive,3.8,Above Average,3.2,Average,128719,Married,Asian or Asian American,Male,28,7,3,4
490,4673-EBEC,Ollie Chellam,High School,Marketing,Sales,Sales Executive,3.8,Above Average,3.4,Average,78735,Married,Mixed or multiple ethnic groups,Male,28,7,0,4
491,C08F-94F9,Nikos Karpenko,Bachelor's Degree,Information Systems,Technology,Software Engineer,3.7,Above Average,3.2,Average,40100,Single,White,Male,26,0,0,3
492,F961-5A03,Alejandrina Pea,No Formal Qualifications,Computer Science,Technology,Machine Learning Engineer,3.4,Average,3.0,Average,105398,Single,White,Female,27,7,0,5
493,CE90-763C,Carly Mushawe,Bachelor's Degree,Information Systems,Technology,Data Scientist,3.8,Above Average,3.4,Average,31672,Married,Black or African American,Female,27,7,1,3
494,6653-BD41,Selle Barrington,Bachelor's Degree,Computer Science,Technology,Engineering Manager,3.4,Average,2.6,Average,238435,Married,Black or African American,Female,27,7,2,3
495,C251-2A18,Honor Jesson,Master's Degree,Computer Science,Technology,Data Scientist,4.2,Above Average,3.8,Above Average,29791,Single,White,Non-Binary,26,7,0,2
496,8FF0-0F7A,Nanine Barrie,Master's Degree,Information Systems,Technology,Engineering Manager,4.4,Above Average,3.8,Above Average,153420,Divorced,Mixed or multiple ethnic groups,Female,26,7,1,2
497,62A3-DEA7,Meade Quinnelly,No Formal Qualifications,Information Systems,Technology,Software Engineer,3.9,Above Average,3.4,Average,30931,Single,Mixed or multiple ethnic groups,Male,25,1,1,5
498,D3F6-A313,Alister Gianullo,Master's Degree,Computer Science,Technology,Software Engineer,3.8,Above Average,3.4,Average,50949,Married,White,Male,27,7,1,2
499,1453-D3D8,Magnum Dublin,Bachelor's Degree,Computer Science,Technology,Machine Learning Engineer,3.6,Above Average,3.4,Average,60967,Married,Asian or Asian American,Non-Binary,27,7,1,3
500,B59D-CA4C,Ichabod Mabbot,High School,Marketing,Sales,Sales Executive,4.4,Above Average,4.0,Above Average,110057,Married,Asian or Asian American,Male,28,7,1,4
501,3DB7-2942,Cordula Upjohn,High School,Computer Science,Technology,Engineering Manager,4.0,Above Average,3.4,Average,137012,Married,Asian or Asian American,Female,27,7,1,4
502,B102-5713,Adlai Pettit,PhD,Marketing,Sales,Manager,3.8,Above Average,3.4,Average,205622,Single,Mixed or multiple ethnic groups,Non-Binary,27,7,2,1
503,BDE5-385A,Morten Keig,Bachelor's Degree,Information Systems,Technology,Software Engineer,4.6,Excellent,4.4,Above Average,60494,Married,White,Male,26,7,1,3
504,8F7F-015D,Lion Ewbanck,Master's Degree,Information Systems,Technology,Engineering Manager,4.2,Above Average,3.4,Average,249071,Married,White,Male,28,7,0,2
505,C1B4-46B2,Hoebart Bennen,Master's Degree,Information Systems,Technology,Senior Software Engineer,4.4,Above Average,4.0,Above Average,73326,Divorced,White,Male,27,7,0,2
506,F5C3-07B0,Vitia Southall,Bachelor's Degree,Computer Science,Technology,Software Engineer,4.0,Above Average,3.6,Above Average,25110,Divorced,White,Female,26,7,1,3
507,08FC-817E,Milka Vinas,Master's Degree,Computer Science,Technology,Software Engineer,3.8,Above Average,2.8,Average,30217,Married,Black or African American,Female,26,7,3,2
508,AC19-7EE7,Aube Bassill,Bachelor's Degree,Marketing,Sales,Sales Executive,4.2,Above Average,3.4,Average,86485,Divorced,Mixed or multiple ethnic groups,Male,25,7,0,3
509,C9FF-3A25,West Shalloo,High School,Information Systems,Technology,Software Engineer,3.8,Above Average,3.2,Average,54324,Single,Black or African American,Male,28,3,2,4
510,CDC1-C7CA,Jobyna Keeler,Bachelor's Degree,Marketing,Sales,Sales Executive,3.4,Average,2.8,Average,102569,Married,Mixed or multiple ethnic groups,Female,25,7,0,3
511,E616-CAD8,Iseabal Sabey,Bachelor's Degree,Information Systems,Technology,Engineering Manager,3.8,Above Average,3.2,Average,200409,Single,White,Female,27,7,0,3
512,2219-56CA,Sloane Shera,Bachelor's Degree,Marketing,Sales,Sales Executive,4.4,Above Average,3.7,Above Average,185380,Divorced,Mixed or multiple ethnic groups,Non-Binary,28,5,0,3
513,EEA0-C109,Silvan Bratcher,No Formal Qualifications,Marketing,Sales,Sales Executive,4.4,Above Average,4.0,Above Average,56892,Married,White,Male,26,7,2,5
514,ABB5-0B95,Thomasine Odell,PhD,Computer Science,Technology,Data Scientist,4.0,Above Average,3.6,Above Average,112175,Married,Mixed or multiple ethnic groups,Non-Binary,28,7,0,1
515,5F4E-EE5A,Mamie Neagle,Master's Degree,Information Systems,Technology,Machine Learning Engineer,4.0,Above Average,3.8,Above Average,87762,Married,Mixed or multiple ethnic groups,Prefer Not To Say,28,7,0,2
516,F401-1B75,Nevins Forst,High School,Computer Science,Technology,Software Engineer,4.0,Above Average,3.0,Average,26542,Married,White,Non-Binary,27,7,1,4
517,B995-E5CE,Anitra Korfmann,Master's Degree,Computer Science,Technology,Data Scientist,3.6,Above Average,3.0,Average,39198,Married,Mixed or multiple ethnic groups,Non-Binary,27,7,3,2
